行政區,機構名稱,地址,電話,開放時間,位置指引,基本設備,友善設備或服務,優良哺集乳室認證效期,輪椅使用,貼心小提醒
內湖區,臺北市內湖親子館暨托嬰中心,臺北市內湖區內湖路1段659號2樓,02-77097990,週二至週日09:00~12:00、14:00~17:00,2樓內湖親子館館內,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;免費衛生用品;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;設置意見回饋箱;進行滿意度調查,112年8月,可提供輪椅媽媽使用,自行前往哺集乳室，並登記使用表單；哺集乳室資訊依各場所實際公告內容為主
內湖區,潤泰旭展股份有限公司（Citylink內湖店）,臺北市內湖區成功路4段188號,02-77096100轉106,週一至週日11:00~21:30；例假日前1天11:00~22:00,1樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,以室內設備為主,無,以室內設備為主,自行前往哺集乳室，並登記；哺集乳室資訊依各場所實際公告內容為主主
內湖區,臺北市網球中心,臺北市內湖區民權東路6段208號2樓,02-27951166轉815,週一至週日06:00~22:00,2樓運動櫃台旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,尿布台;置物空間;嬰兒車停放空間;母乳哺育宣導資訊,無,可提供輪椅媽媽使用,至服務台登記，由專人協助帶領及開門；哺集乳室資訊依各場所實際公告內容為主
內湖區,臺北市立圖書館西中分館,臺北市內湖區內湖路1段285巷66號,02-87515497,週二至週六08:30~21:00；週日至週一09:00~17:00,1樓圖書區,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,尿布台;免費衛生用品;置物空間;母乳哺育宣導資訊;設置意見回饋箱,112年8月,無,自行前往哺集乳室，並登記；哺集乳室資訊依各場所實際公告內容為主主
士林區,臺北市士林區健康服務中心,臺北市士林區中正路439號2樓,02-28813039轉7141,週一至週五08:30~17:30,1樓士林門診部左側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,尿布台;母乳專用冰箱;免費衛生用品;消毒器具;置物空間;母乳哺育宣導資訊;進行滿意度調查,112年8月,可提供輪椅媽媽使用,自行前往哺集乳室；哺集乳室資訊依各場所實際公告內容為主
士林區,國立故宮博物院,臺北市士林區至善路2段221號,02-28812021轉68874、2267,週二至週日09:00~17:00,正館地下1樓東側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;進行滿意度調查,112年8月,可提供輪椅媽媽使用,按對講機，服務台按下解鎖鍵，門自動打開；哺集乳室資訊依各場所實際公告內容為主
士林區,國立故宮博物院,臺北市士林區至善路2段221號,02-28812021轉68874、2267,週二至週日09:00~17:00,正館地下1樓西側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;進行滿意度調查,112年8月,可提供輪椅媽媽使用,按對講機，服務台按下解鎖鍵，門自動打開；哺集乳室資訊依各場所實際公告內容為主
士林區,國立故宮博物院,臺北市士林區至善路2段221號,02-28812021轉68874、2267,週二至週日09:00~17:00,正館1樓兒童藝術中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;進行滿意度調查,112年8月,可提供輪椅媽媽使用,自行前往哺乳室，並登記；哺集乳室資訊依各場所實際公告內容為主
士林區,臺灣士林地方法院,臺北市士林區士東路190號,02-28312321轉565,週一至週五08:30~17:30,2樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,嬰兒床;母乳專用冰箱;母乳哺育宣導資訊;設置意見回饋箱;設置滿意度調查表,無,可提供輪椅媽媽使用,自行前往哺集乳室，並登記借用；哺集乳室資訊依各場所實際公告內容為主
士林區,臺北市士林區戶政事務所,臺北市士林區中正路439號3樓,02-28803252轉304,週一至週五08:30~20:00,3樓側門內部辦公區入口處,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;免費衛生用品;置物空間;母乳哺育宣導資訊;設置意見回饋箱;進行滿意度調查,112年8月,無,告知櫃檯或服務台，由同仁協助帶領至哺集乳室，並請其填寫使用登記簿；哺集乳室資訊依各場所實際公告內容為主
士林區,臺北市立陽明教養院,臺北市士林區凱旋路61巷4弄9號,02-28611380轉156,週一至週五08:30~17:30,行政大樓1樓無障礙廁所旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;消毒器具;母乳哺育宣導資訊,無,無,自行前往哺集乳室，並登記；哺集乳室資訊依各場所實際公告內容為主
士林區,臺北市立天文科學教育館,臺北市士林區基河路363號,02-28314551轉508,週二至週五、週日09:00~17:00；週六09:00~20:00,1樓服務臺後方,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;免費衛生用品;消毒器具;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;設置意見回饋箱;進行滿意度調查,112年8月,可提供輪椅媽媽使用,自行前往哺集乳室，並登記；哺集乳室資訊依各場所實際公告內容為主
士林區,臺北市職能發展學院,臺北市士林區士東路301號,02-28721940轉246,週一至週五08:30~18:00,行政大樓1樓服務台旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,尿布台;母乳專用冰箱;置物空間;母乳哺育宣導資訊,112年8月,可提供輪椅媽媽使用,至總機室登記，由專人協助帶領及開門；哺集乳室資訊依各場所實際公告內容為主
士林區,國立臺灣科學教育館,臺北市士林區士商路189號,02-66101234轉1716,週二至週五08:00~18:00；週六、週日08:00~17:00,1樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;免費衛生用品;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;設置意見回饋箱;進行滿意度調查,112年8月,以室內設備為主,請洽服務臺；哺集乳室資訊依各場所實際公告內容為主
士林區,臺北市立聯合醫院陽明院區,臺北市士林區雨聲街105號2樓,02-28353456轉6280,每日24小時開放,西區小兒科門診75室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;免費衛生用品;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;設置意見回饋箱;進行滿意度調查,112年8月,可提供輪椅媽媽使用,自行前往；哺集乳室資訊依各場所實際公告內容為主
士林區,新光醫療財團法人新光吳火獅紀念醫院,臺北市士林區文昌路95號,02-28332211轉2601,每日24小時開放,地下1樓婦產科門診旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,尿布台;母乳專用冰箱;免費衛生用品;置物空間;母乳哺育宣導資訊;設置意見回饋箱,112年8月,無,自行前往並登記；哺集乳室資訊依各場所實際公告內容為主
士林區,大葉高島屋百貨股份有限公司,臺北市士林區忠誠路2段55號,02-28312345轉4414、2381,週一至週日11:00~22:00,3樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,以室內設備為主,無,以室內設備為主,洽3樓育嬰室服務台登記；哺集乳室資訊依各場所實際公告內容為主
士林區,大葉高島屋百貨股份有限公司,臺北市士林區忠誠路2段55號,02-28312345轉4414、2381,週一至週日11:00~22:00,12樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,以室內設備為主,無,以室內設備為主,洽12樓貴賓服務中心登記；哺集乳室資訊依各場所實際公告內容為主
士林區,家樂福股份有限公司天母分公司,臺北市士林區德行西路47號,02-28338042,週一至週日08:00~24:00,地下1樓停車場旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,以室內設備為主,無,以室內設備為主,自行前往哺乳室，並登記；哺集乳室資訊依各場所實際公告內容為主
士林區,新光三越百貨股份有限公司台北天母店A館,臺北市士林區天母東路68號,02-28756000轉3608,週一至週日11:00~21:30,A館6樓思薇爾內衣專櫃,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;消毒器具;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;設置意見回饋箱;進行滿意度調查,112年8月,可提供輪椅媽媽使用,自行前往哺集乳室；哺集乳室資訊依各場所實際公告內容為主
士林區,新光三越百貨股份有限公司台北天母店B館,臺北市士林區忠誠路2段200號,02-287560000轉3608,週一至週日11:00~21:30,B館2樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,尿布台;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;設置意見回饋箱;進行滿意度調查,112年8月,可提供輪椅媽媽使用,自行前往哺集乳室；哺集乳室資訊依各場所實際公告內容為主
士林區,太平洋崇光百貨股份有限公司天母店,臺北市士林區中山北路6段77號,02-28345000轉5328  ,週一至週日11:00~21:30,3樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;消毒器具;置物空間;嬰兒車停放空間;設置意見回饋箱,無,可提供輪椅媽媽使用,自行前往哺乳室，不用登記；哺集乳室資訊依各場所實際公告內容為主
士林區,台灣電力公司台北北區營業處,臺北市士林區中山北路5段380號,02-28881678轉668,週一至週五08:30~17:30,服務中心1樓後方,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;進行滿意度調查,112年8月,可提供輪椅媽媽使用,至服務中心志工服務台登記，由專人協助帶領及開門；哺集乳室資訊依各場所實際公告內容為主
士林區,臺北市立圖書館天母分館,臺北市士林區中山北路7段154巷6號3樓,02-28736203,週日、週一09:00~17:00；週二至週六08:30~21:00,3樓兒童室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,尿布台;免費衛生用品;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;設置意見回饋箱,112年8月,無,洽3樓服務台登記，並由服務人員陪同前往哺集乳室；哺集乳室資訊依各場所實際公告內容為主
士林區,臺灣士林地方法院檢察署,臺北市士林區士東路190號,02-28331911轉5803,週一至週五08:00~17:00,1樓第一辦公室（西大門側）,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,以室內設備為主,無,以室內設備為主,洽1樓聯合服務台登記，並由服務人員陪同前往哺集乳室；哺集乳室資訊依各場所實際公告內容為主
士林區,交通部公路總局臺北市區監理所士林監理站,臺北市士林區承德路5段80號,02-27630155轉705,週一至週五08:30~17:00,行政大樓3樓行政室旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,飲水服務;尿布台;母乳專用冰箱;免費衛生用品;置物空間;嬰兒車停放空間;母乳哺育宣導資訊;進行滿意度調查,112年8月,無,自行前往哺集乳室，並登記；哺集乳室資訊依各場所實際公告內容為主
